Country,Year,Cancer_Type,Incidence_Rate,Mortality_Rate,Environmental_Factors,Latitude,Longitude,Continent
Sri Lanka,2015,Colorectal,119.7,16.1,19.0,7.873054,80.771797,Asia
Sri Lanka,2016,Lung,125.6,47.1,27.0,7.873054,80.771797,Asia
Sri Lanka,2016,Breast,125.3,49.1,57.2,7.873054,80.771797,Asia
Sri Lanka,2016,Colorectal,74.2,71.9,7.9,7.873054,80.771797,Asia
Sri Lanka,2017,Lung,82.0,51.0,39.8,7.873054,80.771797,Asia
Sri Lanka,2017,Breast,90.4,15.4,9.8,7.873054,80.771797,Asia
Sri Lanka,2017,Colorectal,97.3,39.8,90.8,7.873054,80.771797,Asia
Sri Lanka,2018,Lung,142.3,57.5,90.5,7.873054,80.771797,Asia
Sri Lanka,2018,Breast,69.5,66.9,7.5,7.873054,80.771797,Asia
Sri Lanka,2018,Colorectal,50.3,65.9,26.2,7.873054,80.771797,Asia
Sri Lanka,2019,Lung,43.7,24.8,52.8,7.873054,80.771797,Asia
Sri Lanka,2019,Breast,134.0,64.6,20.6,7.873054,80.771797,Asia
Sri Lanka,2019,Colorectal,137.9,48.3,87.0,7.873054,80.771797,Asia
Sri Lanka,2020,Lung,61.2,75.4,0.6,7.873054,80.771797,Asia
Sri Lanka,2020,Breast,127.4,19.0,16.7,7.873054,80.771797,Asia
Sri Lanka,2020,Colorectal,130.5,41.6,60.1,7.873054,80.771797,Asia
Sri Lanka,2021,Lung,113.3,79.2,45.9,7.873054,80.771797,Asia
Sri Lanka,2021,Breast,89.5,40.1,38.7,7.873054,80.771797,Asia
Sri Lanka,2021,Colorectal,49.6,42.3,87.3,7.873054,80.771797,Asia
Sri Lanka,2022,Lung,148.7,61.9,14.9,7.873054,80.771797,Asia
Sri Lanka,2022,Breast,85.3,19.5,45.7,7.873054,80.771797,Asia
Sri Lanka,2022,Colorectal,139.3,64.7,93.4,7.873054,80.771797,Asia
Sri Lanka,2023,Lung,148.8,37.7,35.4,7.873054,80.771797,Asia
Sri Lanka,2023,Breast,89.9,17.8,20.6,7.873054,80.771797,Asia
Sri Lanka,2023,Colorectal,121.4,45.6,6.7,7.873054,80.771797,Asia
Sri Lanka,2024,Lung,68.8,25.5,52.7,7.873054,80.771797,Asia
Sri Lanka,2024,Breast,82.0,49.4,71.7,7.873054,80.771797,Asia
Sri Lanka,2024,Colorectal,124.2,63.9,45.0,7.873054,80.771797,Asia
Sudan,2010,Lung,89.3,66.5,76.2,12.862807,30.217636,Africa
Sudan,2010,Breast,105.0,50.6,82.6,12.862807,30.217636,Africa
Sudan,2010,Colorectal,65.4,20.8,20.2,12.862807,30.217636,Africa
Sudan,2011,Lung,102.3,25.0,47.9,12.862807,30.217636,Africa
Sudan,2011,Breast,67.0,70.9,77.1,12.862807,30.217636,Africa
Sudan,2011,Colorectal,57.1,64.6,67.6,12.862807,30.217636,Africa
Sudan,2012,Lung,43.3,17.5,83.6,12.862807,30.217636,Africa
Sudan,2012,Breast,141.2,63.3,9.9,12.862807,30.217636,Africa
Sudan,2012,Colorectal,126.2,23.2,22.6,12.862807,30.217636,Africa
Sudan,2013,Lung,82.2,40.0,11.4,12.862807,30.217636,Africa
Sudan,2013,Breast,133.8,50.4,83.4,12.862807,30.217636,Africa
Sudan,2013,Colorectal,66.0,31.7,9.1,12.862807,30.217636,Africa
Sudan,2014,Lung,59.8,59.2,96.6,12.862807,30.217636,Africa
Sudan,2014,Breast,34.6,11.0,16.3,12.862807,30.217636,Africa
Sudan,2014,Colorectal,74.7,60.7,21.7,12.862807,30.217636,Africa
Sudan,2015,Lung,55.8,36.4,58.9,12.862807,30.217636,Africa
Sudan,2015,Breast,148.6,53.6,58.4,12.862807,30.217636,Africa
Sudan,2015,Colorectal,33.9,75.9,24.2,12.862807,30.217636,Africa
Sudan,2016,Lung,37.1,50.9,28.3,12.862807,30.217636,Africa
Sudan,2016,Breast,66.1,53.7,74.9,12.862807,30.217636,Africa
Sudan,2016,Colorectal,32.3,43.0,98.6,12.862807,30.217636,Africa
Sudan,2017,Lung,51.3,70.7,71.9,12.862807,30.217636,Africa
Sudan,2017,Breast,40.0,53.3,45.7,12.862807,30.217636,Africa
Sudan,2017,Colorectal,133.1,30.1,23.4,12.862807,30.217636,Africa
Sudan,2018,Lung,44.0,40.7,29.8,12.862807,30.217636,Africa
Sudan,2018,Breast,39.4,13.3,37.7,12.862807,30.217636,Africa
Sudan,2018,Colorectal,106.8,64.3,68.3,12.862807,30.217636,Africa
Sudan,2019,Lung,114.1,45.2,5.3,12.862807,30.217636,Africa
Sudan,2019,Breast,41.5,26.2,6.1,12.862807,30.217636,Africa
Sudan,2019,Colorectal,148.0,51.5,8.5,12.862807,30.217636,Africa
Sudan,2020,Lung,90.1,46.0,80.3,12.862807,30.217636,Africa
Sudan,2020,Breast,126.9,55.6,69.1,12.862807,30.217636,Africa
Sudan,2020,Colorectal,92.0,79.6,6.2,12.862807,30.217636,Africa
Sudan,2021,Lung,147.4,65.8,91.6,12.862807,30.217636,Africa
Sudan,2021,Breast,68.7,76.2,62.8,12.862807,30.217636,Africa
Sudan,2021,Colorectal,129.7,59.0,67.7,12.862807,30.217636,Africa
Sudan,2022,Lung,49.1,40.3,37.6,12.862807,30.217636,Africa
Sudan,2022,Breast,78.6,48.6,63.2,12.862807,30.217636,Africa
Sudan,2022,Colorectal,121.6,20.8,28.1,12.862807,30.217636,Africa
Sudan,2023,Lung,79.5,60.1,17.8,12.862807,30.217636,Africa
Sudan,2023,Breast,33.5,16.2,4.8,12.862807,30.217636,Africa
Sudan,2023,Colorectal,122.4,39.4,87.5,12.862807,30.217636,Africa
Sudan,2024,Lung,60.1,15.1,41.4,12.862807,30.217636,Africa
Sudan,2024,Breast,69.1,19.6,77.5,12.862807,30.217636,Africa
Sudan,2024,Colorectal,80.6,17.8,53.1,12.862807,30.217636,Africa
Suriname,2010,Lung,120.7,77.8,80.2,3.919305,-56.027783,South America
Suriname,2010,Breast,91.9,71.6,86.3,3.919305,-56.027783,South America
Suriname,2010,Colorectal,67.2,26.2,53.2,3.919305,-56.027783,South America
Suriname,2011,Lung,149.2,50.6,67.2,3.919305,-56.027783,South America
Suriname,2011,Breast,115.2,40.2,46.7,3.919305,-56.027783,South America
Suriname,2011,Colorectal,65.0,32.7,24.1,3.919305,-56.027783,South America
Suriname,2012,Lung,115.7,70.0,77.8,3.919305,-56.027783,South America
Suriname,2012,Breast,73.7,27.7,4.1,3.919305,-56.027783,South America
Suriname,2012,Colorectal,46.8,34.4,87.0,3.919305,-56.027783,South America
Suriname,2013,Lung,85.0,20.1,30.5,3.919305,-56.027783,South America
Suriname,2013,Breast,141.7,77.8,67.5,3.919305,-56.027783,South America
Suriname,2013,Colorectal,111.5,11.8,17.6,3.919305,-56.027783,South America
Suriname,2014,Lung,106.8,41.0,89.0,3.919305,-56.027783,South America
Suriname,2014,Breast,33.2,61.5,15.9,3.919305,-56.027783,South America
Suriname,2014,Colorectal,147.0,68.0,15.7,3.919305,-56.027783,South America
Suriname,2015,Lung,112.6,20.7,26.7,3.919305,-56.027783,South America
Suriname,2015,Breast,117.3,79.0,94.0,3.919305,-56.027783,South America
Suriname,2015,Colorectal,74.6,79.9,47.1,3.919305,-56.027783,South America
Suriname,2016,Lung,116.1,30.9,11.7,3.919305,-56.027783,South America
Suriname,2016,Breast,109.3,46.3,35.0,3.919305,-56.027783,South America
Suriname,2016,Colorectal,69.2,39.6,52.9,3.919305,-56.027783,South America
Suriname,2017,Lung,94.5,33.2,93.8,3.919305,-56.027783,South America
Suriname,2017,Breast,127.7,38.7,92.2,3.919305,-56.027783,South America
Suriname,2017,Colorectal,125.2,21.5,75.8,3.919305,-56.027783,South America
Suriname,2018,Lung,36.9,78.4,9.7,3.919305,-56.027783,South America
Suriname,2018,Breast,67.4,12.0,41.4,3.919305,-56.027783,South America
Suriname,2018,Colorectal,39.2,50.4,7.8,3.919305,-56.027783,South America
Suriname,2019,Lung,96.6,52.9,66.5,3.919305,-56.027783,South America
Suriname,2019,Breast,114.1,54.0,55.4,3.919305,-56.027783,South America
Suriname,2019,Colorectal,129.9,14.2,43.4,3.919305,-56.027783,South America
Suriname,2020,Lung,115.3,49.9,35.2,3.919305,-56.027783,South America
Suriname,2020,Breast,139.4,29.4,26.6,3.919305,-56.027783,South America
Suriname,2020,Colorectal,141.3,13.6,9.3,3.919305,-56.027783,South America
Suriname,2021,Lung,129.5,26.5,15.4,3.919305,-56.027783,South America
Suriname,2021,Breast,89.9,17.1,0.9,3.919305,-56.027783,South America
Suriname,2021,Colorectal,81.2,33.6,66.0,3.919305,-56.027783,South America
Suriname,2022,Lung,110.6,75.4,82.8,3.919305,-56.027783,South America
Suriname,2022,Breast,48.7,69.6,41.3,3.919305,-56.027783,South America
Suriname,2022,Colorectal,70.4,70.6,7.2,3.919305,-56.027783,South America
Suriname,2023,Lung,62.4,29.0,46.8,3.919305,-56.027783,South America
Suriname,2023,Breast,58.6,27.9,3.9,3.919305,-56.027783,South America
Suriname,2023,Colorectal,53.1,63.2,97.7,3.919305,-56.027783,South America
Suriname,2024,Lung,102.2,42.3,43.6,3.919305,-56.027783,South America
Suriname,2024,Breast,65.4,69.4,48.1,3.919305,-56.027783,South America
Suriname,2024,Colorectal,35.5,41.2,97.5,3.919305,-56.027783,South America
Sweden,2010,Lung,125.9,19.5,14.1,60.128161,18.643501,Europe
Sweden,2010,Breast,145.8,17.0,44.1,60.128161,18.643501,Europe
Sweden,2010,Colorectal,63.3,72.6,24.3,60.128161,18.643501,Europe
Sweden,2011,Lung,111.7,66.1,21.3,60.128161,18.643501,Europe
Sweden,2011,Breast,66.5,58.0,0.4,60.128161,18.643501,Europe
Sweden,2011,Colorectal,90.8,16.9,95.6,60.128161,18.643501,Europe
Sweden,2012,Lung,73.3,48.0,73.5,60.128161,18.643501,Europe
Sweden,2012,Breast,56.7,22.2,23.4,60.128161,18.643501,Europe
Sweden,2012,Colorectal,48.9,41.6,7.7,60.128161,18.643501,Europe
Sweden,2013,Lung,125.8,33.1,1.1,60.128161,18.643501,Europe
Sweden,2013,Breast,137.3,56.2,94.9,60.128161,18.643501,Europe
Sweden,2013,Colorectal,83.0,18.5,44.9,60.128161,18.643501,Europe
Sweden,2014,Lung,107.8,62.8,72.7,60.128161,18.643501,Europe
Sweden,2014,Breast,39.9,57.2,13.4,60.128161,18.643501,Europe
Sweden,2014,Colorectal,120.7,22.2,60.9,60.128161,18.643501,Europe
Sweden,2015,Lung,129.8,45.5,30.7,60.128161,18.643501,Europe
Sweden,2015,Breast,63.4,23.8,85.2,60.128161,18.643501,Europe
Sweden,2015,Colorectal,47.5,70.4,72.4,60.128161,18.643501,Europe
Sweden,2016,Lung,106.0,23.7,95.1,60.128161,18.643501,Europe
Sweden,2016,Breast,52.4,63.0,75.8,60.128161,18.643501,Europe
Sweden,2016,Colorectal,88.4,74.2,80.7,60.128161,18.643501,Europe
Sweden,2017,Lung,41.9,72.8,74.8,60.128161,18.643501,Europe
Sweden,2017,Breast,97.3,34.1,75.6,60.128161,18.643501,Europe
Sweden,2017,Colorectal,140.8,49.8,18.2,60.128161,18.643501,Europe
Sweden,2018,Lung,97.8,58.3,97.9,60.128161,18.643501,Europe
Sweden,2018,Breast,63.2,47.2,68.8,60.128161,18.643501,Europe
Sweden,2018,Colorectal,122.8,60.6,7.3,60.128161,18.643501,Europe
Sweden,2019,Lung,81.1,77.9,8.7,60.128161,18.643501,Europe
Sweden,2019,Breast,120.1,40.4,10.1,60.128161,18.643501,Europe
Sweden,2019,Colorectal,107.0,41.6,39.5,60.128161,18.643501,Europe
Sweden,2020,Lung,93.4,73.8,1.8,60.128161,18.643501,Europe
Sweden,2020,Breast,64.3,19.7,75.0,60.128161,18.643501,Europe
Sweden,2020,Colorectal,137.2,46.6,50.6,60.128161,18.643501,Europe
Sweden,2021,Lung,110.7,55.2,78.7,60.128161,18.643501,Europe
Sweden,2021,Breast,73.7,44.7,66.9,60.128161,18.643501,Europe
Sweden,2021,Colorectal,54.8,62.3,7.1,60.128161,18.643501,Europe
Sweden,2022,Lung,33.5,62.6,12.8,60.128161,18.643501,Europe
Sweden,2022,Breast,47.0,32.7,53.0,60.128161,18.643501,Europe
Sweden,2022,Colorectal,137.6,32.1,69.9,60.128161,18.643501,Europe
Sweden,2023,Lung,115.4,78.6,55.7,60.128161,18.643501,Europe
Sweden,2023,Breast,44.3,48.1,33.8,60.128161,18.643501,Europe
Sweden,2023,Colorectal,135.0,42.1,96.1,60.128161,18.643501,Europe
Sweden,2024,Lung,133.9,12.7,74.4,60.128161,18.643501,Europe
Sweden,2024,Breast,50.0,40.3,78.5,60.128161,18.643501,Europe
Sweden,2024,Colorectal,142.8,76.4,37.2,60.128161,18.643501,Europe
Switzerland,2010,Lung,122.7,26.7,53.3,46.818188,8.227512,Europe
Switzerland,2010,Breast,137.3,30.4,29.9,46.818188,8.227512,Europe
Switzerland,2010,Colorectal,109.3,22.2,16.7,46.818188,8.227512,Europe
Switzerland,2011,Lung,149.2,55.2,69.0,46.818188,8.227512,Europe
Switzerland,2011,Breast,110.4,78.7,2.3,46.818188,8.227512,Europe
Switzerland,2011,Colorectal,61.1,25.0,13.4,46.818188,8.227512,Europe
Switzerland,2012,Lung,141.2,50.2,36.7,46.818188,8.227512,Europe
Switzerland,2012,Breast,48.8,67.2,60.7,46.818188,8.227512,Europe
Switzerland,2012,Colorectal,30.6,38.3,8.5,46.818188,8.227512,Europe
Switzerland,2013,Lung,138.0,71.8,55.6,46.818188,8.227512,Europe
Switzerland,2013,Breast,100.1,78.9,43.3,46.818188,8.227512,Europe
Switzerland,2013,Colorectal,125.0,43.1,27.6,46.818188,8.227512,Europe
Switzerland,2014,Lung,30.6,38.2,32.0,46.818188,8.227512,Europe
Switzerland,2014,Breast,148.2,64.1,98.5,46.818188,8.227512,Europe
Switzerland,2014,Colorectal,105.1,12.0,62.7,46.818188,8.227512,Europe
Switzerland,2015,Lung,50.2,23.4,13.4,46.818188,8.227512,Europe
Switzerland,2015,Breast,58.7,75.5,53.3,46.818188,8.227512,Europe
Switzerland,2015,Colorectal,51.4,36.0,42.5,46.818188,8.227512,Europe
Switzerland,2016,Lung,127.7,26.0,66.3,46.818188,8.227512,Europe
Switzerland,2016,Breast,37.0,39.1,19.4,46.818188,8.227512,Europe
Switzerland,2016,Colorectal,51.3,71.2,49.7,46.818188,8.227512,Europe
Switzerland,2017,Lung,75.3,33.3,79.5,46.818188,8.227512,Europe
Switzerland,2017,Breast,49.4,26.4,40.6,46.818188,8.227512,Europe
Switzerland,2017,Colorectal,50.2,76.4,92.5,46.818188,8.227512,Europe
Switzerland,2018,Lung,121.0,55.1,82.2,46.818188,8.227512,Europe
Switzerland,2018,Breast,130.9,63.0,64.2,46.818188,8.227512,Europe
Switzerland,2018,Colorectal,126.9,57.0,6.5,46.818188,8.227512,Europe
Switzerland,2019,Lung,53.0,68.6,33.0,46.818188,8.227512,Europe
Switzerland,2019,Breast,42.8,23.1,75.3,46.818188,8.227512,Europe
Switzerland,2019,Colorectal,39.6,47.1,79.2,46.818188,8.227512,Europe
Switzerland,2020,Lung,35.8,34.7,88.7,46.818188,8.227512,Europe
Switzerland,2020,Breast,46.6,49.0,62.9,46.818188,8.227512,Europe
Switzerland,2020,Colorectal,106.4,28.4,19.5,46.818188,8.227512,Europe
Switzerland,2021,Lung,111.2,64.0,81.0,46.818188,8.227512,Europe
Switzerland,2021,Breast,65.9,41.6,25.7,46.818188,8.227512,Europe
Switzerland,2021,Colorectal,69.9,42.0,2.6,46.818188,8.227512,Europe
Switzerland,2022,Lung,43.3,22.5,62.0,46.818188,8.227512,Europe
Switzerland,2022,Breast,77.2,43.6,8.1,46.818188,8.227512,Europe
Switzerland,2022,Colorectal,123.6,46.9,92.4,46.818188,8.227512,Europe
Switzerland,2023,Lung,94.0,71.1,0.5,46.818188,8.227512,Europe
Switzerland,2023,Breast,30.3,29.8,92.1,46.818188,8.227512,Europe
Switzerland,2023,Colorectal,131.2,39.1,89.3,46.818188,8.227512,Europe
Switzerland,2024,Lung,44.9,36.0,59.3,46.818188,8.227512,Europe
Switzerland,2024,Breast,116.8,62.4,21.3,46.818188,8.227512,Europe
Switzerland,2024,Colorectal,87.7,61.9,34.9,46.818188,8.227512,Europe
Syria,2010,Lung,35.3,66.5,99.2,34.802075,38.996815,Asia
Syria,2010,Breast,49.3,26.7,42.7,34.802075,38.996815,Asia
Syria,2010,Colorectal,81.3,33.6,30.5,34.802075,38.996815,Asia
Syria,2011,Lung,146.9,12.5,39.4,34.802075,38.996815,Asia
Syria,2011,Breast,147.9,69.4,40.3,34.802075,38.996815,Asia
Syria,2011,Colorectal,120.0,11.7,80.1,34.802075,38.996815,Asia
Syria,2012,Lung,73.8,32.6,91.0,34.802075,38.996815,Asia
Syria,2012,Breast,62.9,74.0,73.4,34.802075,38.996815,Asia
Syria,2012,Colorectal,145.0,62.9,42.3,34.802075,38.996815,Asia
Syria,2013,Lung,78.5,79.8,92.7,34.802075,38.996815,Asia
Syria,2013,Breast,115.0,69.9,11.6,34.802075,38.996815,Asia
Syria,2013,Colorectal,93.3,51.2,28.6,34.802075,38.996815,Asia
Syria,2014,Lung,81.1,12.5,78.2,34.802075,38.996815,Asia
Syria,2014,Breast,117.0,16.8,22.1,34.802075,38.996815,Asia
Syria,2014,Colorectal,30.4,62.6,32.7,34.802075,38.996815,Asia
Syria,2015,Lung,141.5,47.3,18.5,34.802075,38.996815,Asia
Syria,2015,Breast,137.9,30.3,80.9,34.802075,38.996815,Asia
Syria,2015,Colorectal,124.8,61.1,23.8,34.802075,38.996815,Asia
Syria,2016,Lung,143.9,71.7,69.5,34.802075,38.996815,Asia
Syria,2016,Breast,81.4,15.7,90.0,34.802075,38.996815,Asia
Syria,2016,Colorectal,105.1,56.9,71.9,34.802075,38.996815,Asia
Syria,2017,Lung,95.3,10.1,1.9,34.802075,38.996815,Asia
Syria,2017,Breast,145.6,75.3,79.9,34.802075,38.996815,Asia
Syria,2017,Colorectal,95.5,13.1,10.1,34.802075,38.996815,Asia
Syria,2018,Lung,105.7,76.7,6.7,34.802075,38.996815,Asia
Syria,2018,Breast,47.7,65.3,4.1,34.802075,38.996815,Asia
Syria,2018,Colorectal,65.1,33.7,8.5,34.802075,38.996815,Asia
Syria,2019,Lung,132.6,49.1,81.0,34.802075,38.996815,Asia
Syria,2019,Breast,65.2,64.6,54.3,34.802075,38.996815,Asia
Syria,2019,Colorectal,83.9,53.1,68.0,34.802075,38.996815,Asia
Syria,2020,Lung,54.3,28.7,60.1,34.802075,38.996815,Asia
Syria,2020,Breast,43.7,12.4,96.9,34.802075,38.996815,Asia
Syria,2020,Colorectal,55.7,17.4,83.3,34.802075,38.996815,Asia
Syria,2021,Lung,78.3,62.2,15.9,34.802075,38.996815,Asia
Syria,2021,Breast,78.0,17.0,36.1,34.802075,38.996815,Asia
Syria,2021,Colorectal,41.5,25.2,70.5,34.802075,38.996815,Asia
Syria,2022,Lung,35.9,33.0,40.3,34.802075,38.996815,Asia
Syria,2022,Breast,51.7,75.7,19.9,34.802075,38.996815,Asia
Syria,2022,Colorectal,122.2,40.0,45.6,34.802075,38.996815,Asia
Syria,2023,Lung,70.2,49.7,88.0,34.802075,38.996815,Asia
Syria,2023,Breast,136.2,77.0,97.3,34.802075,38.996815,Asia
Syria,2023,Colorectal,114.8,61.5,85.6,34.802075,38.996815,Asia
Syria,2024,Lung,139.8,36.7,65.2,34.802075,38.996815,Asia
Syria,2024,Breast,86.1,45.9,51.6,34.802075,38.996815,Asia
Syria,2024,Colorectal,80.3,22.5,80.2,34.802075,38.996815,Asia
Taiwan,2010,Lung,125.6,40.0,61.0,23.69781,120.960515,Asia
Taiwan,2010,Breast,76.5,42.1,17.8,23.69781,120.960515,Asia
Taiwan,2010,Colorectal,138.1,79.4,43.4,23.69781,120.960515,Asia
Taiwan,2011,Lung,114.1,70.1,60.9,23.69781,120.960515,Asia
Taiwan,2011,Breast,146.5,53.5,74.6,23.69781,120.960515,Asia
Taiwan,2011,Colorectal,99.4,51.6,45.4,23.69781,120.960515,Asia
Taiwan,2012,Lung,100.9,71.5,60.0,23.69781,120.960515,Asia
Taiwan,2012,Breast,125.3,34.0,63.4,23.69781,120.960515,Asia
Taiwan,2012,Colorectal,121.4,29.6,51.7,23.69781,120.960515,Asia
Taiwan,2013,Lung,112.1,41.3,9.8,23.69781,120.960515,Asia
Taiwan,2013,Breast,107.0,13.4,0.4,23.69781,120.960515,Asia
Taiwan,2013,Colorectal,102.3,46.3,49.2,23.69781,120.960515,Asia
Taiwan,2014,Lung,139.9,40.9,68.5,23.69781,120.960515,Asia
Taiwan,2014,Breast,144.4,33.4,5.3,23.69781,120.960515,Asia
Taiwan,2014,Colorectal,36.8,67.8,67.8,23.69781,120.960515,Asia
Taiwan,2015,Lung,148.3,68.9,7.9,23.69781,120.960515,Asia
Taiwan,2015,Breast,57.2,16.6,95.1,23.69781,120.960515,Asia
Taiwan,2015,Colorectal,105.0,77.8,31.5,23.69781,120.960515,Asia
Taiwan,2016,Lung,148.5,27.2,97.9,23.69781,120.960515,Asia
Taiwan,2016,Breast,114.2,65.0,40.4,23.69781,120.960515,Asia
Taiwan,2016,Colorectal,64.7,41.0,49.7,23.69781,120.960515,Asia
Taiwan,2017,Lung,118.6,62.8,24.3,23.69781,120.960515,Asia
Taiwan,2017,Breast,135.4,15.2,54.7,23.69781,120.960515,Asia
Taiwan,2017,Colorectal,68.0,17.1,80.9,23.69781,120.960515,Asia
Taiwan,2018,Lung,92.4,23.9,30.5,23.69781,120.960515,Asia
Taiwan,2018,Breast,131.0,23.7,41.1,23.69781,120.960515,Asia
Taiwan,2018,Colorectal,148.5,62.4,89.4,23.69781,120.960515,Asia
Taiwan,2019,Lung,106.1,61.9,55.4,23.69781,120.960515,Asia
Taiwan,2019,Breast,43.9,59.5,54.9,23.69781,120.960515,Asia
Taiwan,2019,Colorectal,146.5,27.4,26.7,23.69781,120.960515,Asia
Taiwan,2020,Lung,32.9,78.5,73.9,23.69781,120.960515,Asia
Taiwan,2020,Breast,120.9,55.7,72.6,23.69781,120.960515,Asia
Taiwan,2020,Colorectal,48.9,21.3,83.5,23.69781,120.960515,Asia
Taiwan,2021,Lung,147.8,45.2,29.9,23.69781,120.960515,Asia
Taiwan,2021,Breast,91.0,61.4,57.8,23.69781,120.960515,Asia
Taiwan,2021,Colorectal,84.8,75.6,47.3,23.69781,120.960515,Asia
Taiwan,2022,Lung,116.8,10.9,72.4,23.69781,120.960515,Asia
Taiwan,2022,Breast,95.3,21.2,34.8,23.69781,120.960515,Asia
Taiwan,2022,Colorectal,35.2,36.9,20.9,23.69781,120.960515,Asia
Taiwan,2023,Lung,126.9,19.4,78.2,23.69781,120.960515,Asia
Taiwan,2023,Breast,95.5,79.5,17.1,23.69781,120.960515,Asia
Taiwan,2023,Colorectal,107.4,62.1,69.1,23.69781,120.960515,Asia
Taiwan,2024,Lung,142.8,59.0,18.3,23.69781,120.960515,Asia
Taiwan,2024,Breast,75.1,16.7,43.8,23.69781,120.960515,Asia
Taiwan,2024,Colorectal,125.7,33.0,29.6,23.69781,120.960515,Asia
Tajikistan,2010,Lung,112.4,27.7,63.1,38.861034,71.276093,Asia
Tajikistan,2010,Breast,137.1,77.9,44.8,38.861034,71.276093,Asia
Tajikistan,2010,Colorectal,88.5,25.4,94.4,38.861034,71.276093,Asia
Tajikistan,2011,Lung,53.0,18.4,63.2,38.861034,71.276093,Asia
Tajikistan,2011,Breast,107.8,29.4,70.7,38.861034,71.276093,Asia
Tajikistan,2011,Colorectal,109.4,40.0,75.2,38.861034,71.276093,Asia
Tajikistan,2012,Lung,114.1,76.6,6.1,38.861034,71.276093,Asia
Tajikistan,2012,Breast,62.2,13.6,91.4,38.861034,71.276093,Asia
Tajikistan,2012,Colorectal,143.4,52.0,14.4,38.861034,71.276093,Asia
Tajikistan,2013,Lung,62.5,72.3,56.9,38.861034,71.276093,Asia
Tajikistan,2013,Breast,110.6,47.3,12.6,38.861034,71.276093,Asia
Tajikistan,2013,Colorectal,74.7,50.9,99.4,38.861034,71.276093,Asia
Tajikistan,2014,Lung,114.7,65.6,59.1,38.861034,71.276093,Asia
Tajikistan,2014,Breast,111.3,20.3,37.5,38.861034,71.276093,Asia
Tajikistan,2014,Colorectal,53.5,74.6,50.3,38.861034,71.276093,Asia
Tajikistan,2015,Lung,36.2,52.2,96.5,38.861034,71.276093,Asia
Tajikistan,2015,Breast,137.0,51.1,57.6,38.861034,71.276093,Asia
Tajikistan,2015,Colorectal,56.2,60.0,20.5,38.861034,71.276093,Asia
Tajikistan,2016,Lung,55.5,52.4,48.0,38.861034,71.276093,Asia
Tajikistan,2016,Breast,41.9,24.4,18.7,38.861034,71.276093,Asia
Tajikistan,2016,Colorectal,123.0,19.3,58.8,38.861034,71.276093,Asia
Tajikistan,2017,Lung,110.6,72.5,99.6,38.861034,71.276093,Asia
Tajikistan,2017,Breast,101.2,31.2,16.6,38.861034,71.276093,Asia
Tajikistan,2017,Colorectal,89.7,42.0,72.6,38.861034,71.276093,Asia
Tajikistan,2018,Lung,83.8,39.2,8.0,38.861034,71.276093,Asia
Tajikistan,2018,Breast,34.6,31.2,20.8,38.861034,71.276093,Asia
Tajikistan,2018,Colorectal,95.6,74.4,48.6,38.861034,71.276093,Asia
Tajikistan,2019,Lung,71.2,34.4,8.4,38.861034,71.276093,Asia
Tajikistan,2019,Breast,64.8,52.2,51.6,38.861034,71.276093,Asia
Tajikistan,2019,Colorectal,66.1,74.8,32.3,38.861034,71.276093,Asia
Tajikistan,2020,Lung,134.2,41.2,49.7,38.861034,71.276093,Asia
Tajikistan,2020,Breast,103.9,20.3,61.7,38.861034,71.276093,Asia
Tajikistan,2020,Colorectal,127.8,20.5,88.9,38.861034,71.276093,Asia
Tajikistan,2021,Lung,118.8,23.9,12.2,38.861034,71.276093,Asia
Tajikistan,2021,Breast,115.2,74.7,72.2,38.861034,71.276093,Asia
Tajikistan,2021,Colorectal,142.4,44.4,46.9,38.861034,71.276093,Asia
Tajikistan,2022,Lung,123.0,39.5,0.8,38.861034,71.276093,Asia
Tajikistan,2022,Breast,112.7,53.5,94.4,38.861034,71.276093,Asia
Tajikistan,2022,Colorectal,79.9,10.4,25.1,38.861034,71.276093,Asia
Tajikistan,2023,Lung,37.9,29.4,23.1,38.861034,71.276093,Asia
Tajikistan,2023,Breast,42.6,55.6,35.5,38.861034,71.276093,Asia
Tajikistan,2023,Colorectal,129.6,23.3,6.4,38.861034,71.276093,Asia
Tajikistan,2024,Lung,39.0,68.1,47.2,38.861034,71.276093,Asia
Tajikistan,2024,Breast,40.6,61.9,12.0,38.861034,71.276093,Asia
Tajikistan,2024,Colorectal,105.3,38.6,42.9,38.861034,71.276093,Asia
Tanzania,2010,Lung,136.0,45.0,63.3,-6.369028,34.888822,Africa
Tanzania,2010,Breast,51.1,28.5,45.2,-6.369028,34.888822,Africa
Tanzania,2010,Colorectal,144.3,54.4,94.6,-6.369028,34.888822,Africa
Tanzania,2011,Lung,90.4,72.2,50.7,-6.369028,34.888822,Africa
Tanzania,2011,Breast,135.6,35.2,10.4,-6.369028,34.888822,Africa
Tanzania,2011,Colorectal,112.5,38.2,23.8,-6.369028,34.888822,Africa
Tanzania,2012,Lung,115.6,41.6,41.8,-6.369028,34.888822,Africa
Tanzania,2012,Breast,81.6,34.0,87.8,-6.369028,34.888822,Africa
Tanzania,2012,Colorectal,116.4,31.1,31.2,-6.369028,34.888822,Africa
Tanzania,2013,Lung,82.9,65.9,50.2,-6.369028,34.888822,Africa
Tanzania,2013,Breast,90.4,43.1,59.4,-6.369028,34.888822,Africa
